observed_at,time_step,pond_id,condition_label,condition_severity,record_provenance,site_id,strain_id,duration_days,depth_cm,nitrate_mg_l,ammonium_mg_l,phosphorus_mg_l,sensor_ph,water_temp_avg_c,water_temp_max_c,water_temp_min_c,conductivity_reported_ms_cm,do_mg_l,do_pct_sat,salinity_g_l,par_umol_m2_s,air_temp_c,relative_humidity_pct,global_light_w_m2,co2_ppm,wind_km_h,precipitation_cm,satellite_red,satellite_green,satellite_blue,satellite_RE1,latitude,longitude,dataset,category,image_path,image_source_id,image_condition_expected,image_provenance,association_provenance
2026-09-12T10:02:50+05:30,18,pond-02,heat_low_oxygen_normal,0.09486,synthetic_gradual_stream,CP,LRB-AZ-1201,12.001968,22.0,41.49,0.4668,2.6103,8.1876,27.8538,29.8794,26.0538,48970.76,7.6403,99.324,35.0,378.697,30.0538,69.344,291.305,531.4,3.854,0.144,0.096641,0.164308,0.11668,0.13668,40.16,-111.85,whole-lake,whole-lake,stream_images/pond-02-step-018.jpg,pond_229,OPTIMUM,fishpond_visual_condition_v2_fixture,synthetic_condition_matched_mapping
2026-09-12T10:02:50+05:30,18,pond-03,nutrient_light_limited_normal,0.11716,synthetic_gradual_stream,FA,C046,12.001968,28.0,33.7235,0.459,2.3129,8.1172,24.4142,26.4398,22.6142,46210.9,7.4657,97.054,25.0,364.16,26.6142,68.719,280.123,502.4,4.054,0.144,0.098202,0.16297,0.115899,0.135899,40.14,-111.87,whole-lake,whole-lake,stream_images/pond-03-step-018.jpg,pond_230,OPTIMUM,fishpond_visual_condition_v2_fixture,synthetic_condition_matched_mapping
2026-09-12T10:03:00+05:30,19,pond-01,stable,0.0926,synthetic_gradual_stream,ASU,KA32,12.002083,25.0,54.5663,0.4676,3.1783,8.0552,26.2051,28.2338,24.4051,48126.67,8.5856,111.613,32.0,295.711,28.4051,69.407,227.47,496.5,3.833,0.1468,0.096482,0.164444,0.116759,0.136759,40.15,-111.86,whole-lake,whole-lake,stream_images/pond-01-step-019.jpg,pond_231,OPTIMUM,fishpond_visual_condition_v2_fixture,synthetic_condition_matched_mapping
2026-09-12T10:03:00+05:30,19,pond-02,heat_low_oxygen_normal,0.09661,synthetic_gradual_stream,CP,LRB-AZ-1201,12.002083,22.0,41.4253,0.4662,2.6068,8.1901,27.8695,29.8982,26.0695,48973.9,7.63,99.19,35.0,379.447,30.0695,69.295,291.882,533.2,3.87,0.1468,0.096763,0.164203,0.116619,0.136619,40.16,-111.85,whole-lake,whole-lake,stream_images/pond-02-step-019.jpg,pond_232,OPTIMUM,fishpond_visual_condition_v2_fixture,synthetic_condition_matched_mapping
2026-09-12T10:03:00+05:30,19,pond-03,nutrient_light_limited_normal,0.11917,synthetic_gradual_stream,FA,C046,12.002083,28.0,33.6502,0.4583,2.308,8.1192,24.4041,26.4329,22.6041,46214.51,7.4617,97.002,25.0,363.494,26.6041,68.663,279.611,504.2,4.073,0.1468,0.098342,0.16285,0.115829,0.135829,40.14,-111.87,whole-lake,whole-lake,stream_images/pond-03-step-019.jpg,pond_233,OPTIMUM,fishpond_visual_condition_v2_fixture,synthetic_condition_matched_mapping
2026-09-12T10:03:10+05:30,20,pond-01,stable,0.09318,synthetic_gradual_stream,ASU,KA32,12.002199,25.0,54.5422,0.4674,3.1771,8.0558,26.2146,28.2466,24.4146,48127.72,8.584,111.592,32.0,296.808,28.4146,69.391,228.314,497.6,3.839,0.1487,0.096522,0.164409,0.116739,0.136739,40.15,-111.86,whole-lake,whole-lake,stream_images/pond-01-step-020.jpg,pond_234,OPTIMUM,fishpond_visual_condition_v2_fixture,synthetic_condition_matched_mapping
2026-09-12T10:03:10+05:30,20,pond-02,heat_low_oxygen_normal,0.09845,synthetic_gradual_stream,CP,LRB-AZ-1201,12.002199,22.0,41.3573,0.4655,2.6031,8.1928,27.8861,29.918,26.0861,48977.21,7.6191,99.049,35.0,380.236,30.0861,69.243,292.489,535.0,3.886,0.1487,0.096892,0.164093,0.116554,0.136554,40.16,-111.85,whole-lake,whole-lake,stream_images/pond-02-step-020.jpg,pond_235,OPTIMUM,fishpond_visual_condition_v2_fixture,synthetic_condition_matched_mapping
2026-09-12T10:03:10+05:30,20,pond-03,nutrient_light_limited_normal,0.12128,synthetic_gradual_stream,FA,C046,12.002199,28.0,33.5732,0.4576,2.3029,8.1213,24.3936,26.4256,22.5936,46218.31,7.4574,96.947,25.0,362.795,26.5936,68.604,279.073,506.0,4.092,0.1487,0.09849,0.162723,0.115755,0.135755,40.14,-111.87,whole-lake,whole-lake,stream_images/pond-03-step-020.jpg,pond_236,OPTIMUM,fishpond_visual_condition_v2_fixture,synthetic_condition_matched_mapping
2026-09-12T10:03:20+05:30,21,pond-01,stable,0.09374,synthetic_gradual_stream,ASU,KA32,12.002315,25.0,54.5181,0.4672,3.1759,8.0564,26.2238,28.2592,24.4238,48128.72,8.5823,111.57,32.0,297.962,28.4238,69.375,229.202,498.6,3.844,0.1498,0.096561,0.164376,0.116719,0.136719,40.15,-111.86,whole-lake,whole-lake,stream_images/pond-01-step-021.jpg,pond_237,OPTIMUM,fishpond_visual_condition_v2_fixture,synthetic_condition_matched_mapping
2026-09-12T10:03:20+05:30,21,pond-02,heat_low_oxygen_normal,0.10038,synthetic_gradual_stream,CP,LRB-AZ-1201,12.002315,22.0,41.2859,0.4649,2.5992,8.1956,27.9034,29.9388,26.1034,48980.69,7.6077,98.901,35.0,381.064,30.1034,69.189,293.126,536.9,3.903,0.1498,0.097027,0.163977,0.116487,0.136487,40.16,-111.85,whole-lake,whole-lake,stream_images/pond-02-step-021.jpg,pond_238,OPTIMUM,fishpond_visual_condition_v2_fixture,synthetic_condition_matched_mapping
2026-09-12T10:03:20+05:30,21,pond-03,nutrient_light_limited_normal,0.1235,synthetic_gradual_stream,FA,C046,12.002315,28.0,33.4924,0.4568,2.2974,8.1235,24.3825,26.4179,22.5825,46222.29,7.453,96.889,25.0,362.061,26.5825,68.542,278.509,507.9,4.111,0.1498,0.098645,0.16259,0.115678,0.135678,40.14,-111.87,whole-lake,whole-lake,stream_images/pond-03-step-021.jpg,pond_239,OPTIMUM,fishpond_visual_condition_v2_fixture,synthetic_condition_matched_mapping
2026-09-12T10:03:30+05:30,22,pond-01,stable,0.09428,synthetic_gradual_stream,ASU,KA32,12.002431,25.0,54.494,0.467,3.1747,8.057,26.2326,28.2716,24.4326,48129.7,8.5805,111.547,32.0,299.172,28.4326,69.36,230.132,499.6,3.848,0.15,0.096599,0.164343,0.1167,0.1367,40.15,-111.86,whole-lake,whole-lake,stream_images/pond-01-step-022.jpg,pond_240,OPTIMUM,fishpond_visual_condition_v2_fixture,synthetic_condition_matched_mapping
2026-09-12T10:03:30+05:30,22,pond-02,heat_low_oxygen_normal,0.1024,synthetic_gradual_stream,CP,LRB-AZ-1201,12.002431,22.0,41.2112,0.4642,2.5952,8.1985,27.9216,29.9606,26.1216,48984.32,7.5958,98.746,35.0,381.93,30.1216,69.133,293.792,538.9,3.922,0.15,0.097168,0.163856,0.116416,0.136416,40.16,-111.85,whole-lake,whole-lake,stream_images/pond-02-step-022.jpg,pond_241,OPTIMUM,fishpond_visual_condition_v2_fixture,synthetic_condition_matched_mapping
2026-09-12T10:03:30+05:30,22,pond-03,nutrient_light_limited_normal,0.12581,synthetic_gradual_stream,FA,C046,12.002431,28.0,33.408,0.456,2.2918,8.1258,24.371,26.4099,22.571,46226.45,7.4484,96.829,25.0,361.295,26.571,68.477,277.919,509.9,4.132,0.15,0.098807,0.162452,0.115597,0.135597,40.14,-111.87,whole-lake,whole-lake,stream_images/pond-03-step-022.jpg,pond_242,OPTIMUM,fishpond_visual_condition_v2_fixture,synthetic_condition_matched_mapping
2026-09-12T10:03:40+05:30,23,pond-01,stable,0.0948,synthetic_gradual_stream,ASU,KA32,12.002546,25.0,54.4699,0.4668,3.1735,8.0577,26.241,28.2837,24.441,48130.63,8.5786,111.522,32.0,300.438,28.441,69.346,231.106,500.6,3.853,0.1493,0.096636,0.164312,0.116682,0.136682,40.15,-111.86,whole-lake,whole-lake,stream_images/pond-01-step-023.jpg,pond_243,OPTIMUM,fishpond_visual_condition_v2_fixture,synthetic_condition_matched_mapping
2026-09-12T10:03:40+05:30,23,pond-02,heat_low_oxygen_normal,0.10451,synthetic_gradual_stream,CP,LRB-AZ-1201,12.002546,22.0,41.1332,0.4634,2.591,8.2015,27.9406,29.9833,26.1406,48988.11,7.5834,98.584,35.0,382.833,30.1406,69.074,294.487,540.9,3.941,0.1493,0.097315,0.16373,0.116342,0.136342,40.16,-111.85,whole-lake,whole-lake,stream_images/pond-02-step-023.jpg,pond_244,OPTIMUM,fishpond_visual_condition_v2_fixture,synthetic_condition_matched_mapping
2026-09-12T10:03:40+05:30,23,pond-03,nutrient_light_limited_normal,0.12822,synthetic_gradual_stream,FA,C046,12.002546,28.0,33.3201,0.4551,2.2859,8.1282,24.3589,26.4016,22.5589,46230.79,7.4436,96.766,25.0,360.496,26.5589,68.41,277.304,511.9,4.154,0.1493,0.098975,0.162307,0.115512,0.135512,40.14,-111.87,whole-lake,whole-lake,stream_images/pond-03-step-023.jpg,pond_245,OPTIMUM,fishpond_visual_condition_v2_fixture,synthetic_condition_matched_mapping
2026-09-12T10:03:50+05:30,24,pond-01,stable,0.09529,synthetic_gradual_stream,ASU,KA32,12.002662,25.0,54.4458,0.4666,3.1723,8.0584,26.249,28.2956,24.449,48131.53,8.5767,111.497,32.0,301.759,28.449,69.332,232.122,489.1,3.858,0.1478,0.096671,0.164282,0.116665,0.136665,40.15,-111.86,whole-lake,whole-lake,stream_images/pond-01-step-024.jpg,pond_246,OPTIMUM,fishpond_visual_condition_v2_fixture,synthetic_condition_matched_mapping
2026-09-12T10:03:50+05:30,24,pond-02,heat_low_oxygen_normal,0.1067,synthetic_gradual_stream,CP,LRB-AZ-1201,12.002662,22.0,41.0521,0.4627,2.5866,8.2047,27.9603,30.0069,26.1603,48992.06,7.5705,98.416,35.0,383.775,30.1603,69.012,295.211,530.5,3.96,0.1478,0.097469,0.163598,0.116265,0.136265,40.16,-111.85,whole-lake,whole-lake,stream_images/pond-02-step-024.jpg,pond_247,OPTIMUM,fishpond_visual_condition_v2_fixture,synthetic_condition_matched_mapping
2026-09-12T10:03:50+05:30,24,pond-03,nutrient_light_limited_normal,0.13073,synthetic_gradual_stream,FA,C046,12.002662,28.0,33.2285,0.4542,2.2797,8.1307,24.3464,26.393,22.5464,46235.31,7.4385,96.701,25.0,359.664,26.5464,68.34,276.665,501.4,4.177,0.1478,0.099151,0.162156,0.115425,0.135425,40.14,-111.87,whole-lake,whole-lake,stream_images/pond-03-step-024.jpg,pond_248,OPTIMUM,fishpond_visual_condition_v2_fixture,synthetic_condition_matched_mapping
2026-09-12T10:04:00+05:30,25,pond-01,stable,0.09577,synthetic_gradual_stream,ASU,KA32,12.002778,25.0,54.4217,0.4665,3.1711,8.0591,26.2565,28.3072,24.4565,48132.39,8.5747,111.47,32.0,303.135,28.4565,69.318,233.181,490.1,3.862,0.1455,0.096704,0.164254,0.116648,0.136648,40.15,-111.86,whole-lake,whole-lake,stream_images/pond-01-step-025.jpg,pond_249,OPTIMUM,fishpond_visual_condition_v2_fixture,synthetic_condition_matched_mapping
2026-09-12T10:04:00+05:30,25,pond-02,heat_low_oxygen_normal,0.10898,synthetic_gradual_stream,CP,LRB-AZ-1201,12.002778,22.0,40.9677,0.4619,2.582,8.208,27.9808,30.0315,26.1808,48996.17,7.557,98.241,35.0,384.753,30.1808,68.949,295.964,532.6,3.981,0.1455,0.097629,0.163461,0.116186,0.136186,40.16,-111.85,whole-lake,whole-lake,stream_images/pond-02-step-025.jpg,pond_250,OPTIMUM,fishpond_visual_condition_v2_fixture,synthetic_condition_matched_mapping
2026-09-12T10:04:00+05:30,25,pond-03,nutrient_light_limited_normal,0.13333,synthetic_gradual_stream,FA,C046,12.002778,28.0,33.1335,0.4533,2.2733,8.1333,24.3334,26.384,22.5334,46239.99,7.4333,96.633,25.0,358.801,26.5334,68.267,276.001,503.6,4.2,0.1455,0.099333,0.162,0.115333,0.135333,40.14,-111.87,whole-lake,whole-lake,stream_images/pond-03-step-025.jpg,pond_251,OPTIMUM,fishpond_visual_condition_v2_fixture,synthetic_condition_matched_mapping
2026-09-12T10:04:10+05:30,26,pond-01,stable,0.09622,synthetic_gradual_stream,ASU,KA32,12.002894,25.0,54.3976,0.4663,3.1699,8.0599,26.2636,28.3186,24.4636,48133.2,8.5725,111.443,32.0,304.565,28.4636,69.306,234.281,491.1,3.866,0.1423,0.096736,0.164227,0.116632,0.136632,40.15,-111.86,whole-lake,whole-lake,stream_images/pond-01-step-026.jpg,pond_252,OPTIMUM,fishpond_visual_condition_v2_fixture,synthetic_condition_matched_mapping
2026-09-12T10:04:10+05:30,26,pond-02,heat_low_oxygen_normal,0.11135,synthetic_gradual_stream,CP,LRB-AZ-1201,12.002894,22.0,40.8802,0.461,2.5773,8.2115,28.0021,30.057,26.2021,49000.42,7.5431,98.06,35.0,385.768,30.2021,68.882,296.744,534.8,4.002,0.1423,0.097794,0.163319,0.116103,0.136103,40.16,-111.85,whole-lake,whole-lake,stream_images/pond-02-step-026.jpg,pond_253,OPTIMUM,fishpond_visual_condition_v2_fixture,synthetic_condition_matched_mapping
2026-09-12T10:04:10+05:30,26,pond-03,nutrient_light_limited_normal,0.13603,synthetic_gradual_stream,FA,C046,12.002894,28.0,33.035,0.4524,2.2667,8.136,24.3199,26.3748,22.5199,46244.85,7.4279,96.563,25.0,357.907,26.5199,68.191,275.313,505.8,4.224,0.1423,0.099522,0.161838,0.115239,0.135239,40.14,-111.87,whole-lake,whole-lake,stream_images/pond-03-step-026.jpg,pond_254,OPTIMUM,fishpond_visual_condition_v2_fixture,synthetic_condition_matched_mapping
2026-09-12T10:04:20+05:30,27,pond-01,stable,0.09666,synthetic_gradual_stream,ASU,KA32,12.003009,25.0,54.3735,0.4662,3.1687,8.0607,26.2703,28.3296,24.4703,48133.98,8.5703,111.414,32.0,306.05,28.4703,69.294,235.423,492.1,3.87,0.1383,0.096766,0.164201,0.116617,0.136617,40.15,-111.86,whole-lake,whole-lake,stream_images/pond-01-step-027.jpg,pond_255,OPTIMUM,fishpond_visual_condition_v2_fixture,synthetic_condition_matched_mapping
2026-09-12T10:04:20+05:30,27,pond-02,heat_low_oxygen_normal,0.1138,synthetic_gradual_stream,CP,LRB-AZ-1201,12.003009,22.0,40.7895,0.4602,2.5724,8.215,28.0242,30.0835,26.2242,49004.83,7.5286,97.872,35.0,386.819,30.2242,68.814,297.553,537.1,4.024,0.1383,0.097966,0.163172,0.116017,0.136017,40.16,-111.85,whole-lake,whole-lake,stream_images/pond-02-step-027.jpg,pond_256,OPTIMUM,fishpond_visual_condition_v2_fixture,synthetic_condition_matched_mapping
2026-09-12T10:04:20+05:30,27,pond-03,nutrient_light_limited_normal,0.13882,synthetic_gradual_stream,FA,C046,12.003009,28.0,32.933,0.4514,2.2599,8.1388,24.3059,26.3652,22.5059,46249.88,7.4224,96.491,25.0,356.981,26.5059,68.113,274.601,508.0,4.249,0.1383,0.099717,0.161671,0.115141,0.135141,40.14,-111.87,whole-lake,whole-lake,stream_images/pond-03-step-027.jpg,pond_257,OPTIMUM,fishpond_visual_condition_v2_fixture,synthetic_condition_matched_mapping
2026-09-12T10:04:30+05:30,28,pond-01,stable,0.09706,synthetic_gradual_stream,ASU,KA32,12.003125,25.0,54.3494,0.466,3.1675,8.0615,26.2765,28.3404,24.4765,48134.71,8.5681,111.385,32.0,307.587,28.4765,69.282,236.606,493.1,3.874,0.1335,0.096794,0.164176,0.116603,0.136603,40.15,-111.86,whole-lake,whole-lake,stream_images/pond-01-step-028.jpg,pond_258,OPTIMUM,fishpond_visual_condition_v2_fixture,synthetic_condition_matched_mapping
2026-09-12T10:04:30+05:30,28,pond-02,heat_low_oxygen_normal,0.11633,synthetic_gradual_stream,CP,LRB-AZ-1201,12.003125,22.0,40.6958,0.4593,2.5673,8.2187,28.047,30.1108,26.247,49009.39,7.5137,97.678,35.0,387.905,30.247,68.743,298.389,539.4,4.047,0.1335,0.098143,0.16302,0.115928,0.135928,40.16,-111.85,whole-lake,whole-lake,stream_images/pond-02-step-028.jpg,pond_259,OPTIMUM,fishpond_visual_condition_v2_fixture,synthetic_condition_matched_mapping
2026-09-12T10:04:30+05:30,28,pond-03,nutrient_light_limited_normal,0.14171,synthetic_gradual_stream,FA,C046,12.003125,28.0,32.8278,0.4504,2.2528,8.1417,24.2915,26.3553,22.4915,46255.07,7.4166,96.416,25.0,356.025,26.4915,68.032,273.865,510.3,4.275,0.1335,0.099919,0.161498,0.11504,0.13504,40.14,-111.87,whole-lake,whole-lake,stream_images/pond-03-step-028.jpg,pond_260,OPTIMUM,fishpond_visual_condition_v2_fixture,synthetic_condition_matched_mapping
2026-09-12T10:04:40+05:30,29,pond-01,stable,0.09745,synthetic_gradual_stream,ASU,KA32,12.003241,25.0,54.3253,0.4659,3.1663,8.0623,26.2823,28.3508,24.4823,48135.4,8.5657,111.354,32.0,309.178,28.4823,69.272,237.829,494.0,3.877,0.128,0.096821,0.164153,0.116589,0.136589,40.15,-111.86,whole-lake,whole-lake,stream_images/pond-01-step-029.jpg,pond_261,OPTIMUM,fishpond_visual_condition_v2_fixture,synthetic_condition_matched_mapping
2026-09-12T10:04:40+05:30,29,pond-02,heat_low_oxygen_normal,0.11894,synthetic_gradual_stream,CP,LRB-AZ-1201,12.003241,22.0,40.599,0.4584,2.5621,8.2225,28.0705,30.1391,26.2705,49014.1,7.4982,97.477,35.0,389.027,30.2705,68.67,299.252,541.8,4.071,0.128,0.098326,0.162863,0.115837,0.135837,40.16,-111.85,whole-lake,whole-lake,stream_images/pond-02-step-029.jpg,pond_262,OPTIMUM,fishpond_visual_condition_v2_fixture,synthetic_condition_matched_mapping
2026-09-12T10:04:40+05:30,29,pond-03,nutrient_light_limited_normal,0.14468,synthetic_gradual_stream,FA,C046,12.003241,28.0,32.7192,0.4494,2.2455,8.1447,24.2766,26.3452,22.4766,46260.42,7.4106,96.338,25.0,355.038,26.4766,67.949,273.107,512.7,4.302,0.128,0.100128,0.161319,0.114936,0.134936,40.14,-111.87,whole-lake,whole-lake,stream_images/pond-03-step-029.jpg,pond_263,OPTIMUM,fishpond_visual_condition_v2_fixture,synthetic_condition_matched_mapping
2026-09-12T10:04:50+05:30,30,pond-01,stable,0.0978,synthetic_gradual_stream,ASU,KA32,12.003356,25.0,54.3012,0.4658,3.1651,8.0632,26.2875,28.361,24.4875,48136.05,8.5633,111.323,32.0,310.82,28.4875,69.262,239.093,495.0,3.88,0.1217,0.096846,0.164132,0.116577,0.136577,40.15,-111.86,whole-lake,whole-lake,stream_images/pond-01-step-030.jpg,pond_264,OPTIMUM,fishpond_visual_condition_v2_fixture,synthetic_condition_matched_mapping
2026-09-12T10:04:50+05:30,30,pond-02,heat_low_oxygen_normal,0.12164,synthetic_gradual_stream,CP,LRB-AZ-1201,12.003356,22.0,40.4993,0.4574,2.5567,8.2264,28.0948,30.1682,26.2948,49018.96,7.4823,97.27,35.0,390.184,30.2948,68.594,300.142,544.2,4.095,0.1217,0.098515,0.162701,0.115743,0.135743,40.16,-111.85,whole-lake,whole-lake,stream_images/pond-02-step-030.jpg,pond_265,OPTIMUM,fishpond_visual_condition_v2_fixture,synthetic_condition_matched_mapping
2026-09-12T10:04:50+05:30,30,pond-03,nutrient_light_limited_normal,0.14775,synthetic_gradual_stream,FA,C046,12.003356,28.0,32.6073,0.4483,2.238,8.1477,24.2613,26.3347,22.4613,46265.94,7.4045,96.259,25.0,354.023,26.4613,67.863,272.325,515.1,4.33,0.1217,0.100342,0.161135,0.114829,0.134829,40.14,-111.87,whole-lake,whole-lake,stream_images/pond-03-step-030.jpg,pond_266,OPTIMUM,fishpond_visual_condition_v2_fixture,synthetic_condition_matched_mapping
2026-09-12T10:05:00+05:30,31,pond-01,stable,0.09814,synthetic_gradual_stream,ASU,KA32,12.003472,25.0,54.2771,0.4657,3.1639,8.0641,26.2924,28.3708,24.4924,48136.64,8.5608,111.29,32.0,312.515,28.4924,69.252,240.396,495.9,3.883,0.1147,0.096869,0.164112,0.116565,0.136565,40.15,-111.86,whole-lake,whole-lake,stream_images/pond-01-step-031.jpg,pond_267,OPTIMUM,fishpond_visual_condition_v2_fixture,synthetic_condition_matched_mapping
2026-09-12T10:05:00+05:30,31,pond-02,heat_low_oxygen_normal,0.12442,synthetic_gradual_stream,CP,LRB-AZ-1201,12.003472,22.0,40.3965,0.4565,2.5512,8.2304,28.1198,30.1982,26.3198,49023.95,7.4659,97.057,35.0,391.376,30.3198,68.516,301.058,546.7,4.12,0.1147,0.098709,0.162535,0.115645,0.135645,40.16,-111.85,whole-lake,whole-lake,stream_images/pond-02-step-031.jpg,pond_268,OPTIMUM,fishpond_visual_condition_v2_fixture,synthetic_condition_matched_mapping
2026-09-12T10:05:00+05:30,31,pond-03,nutrient_light_limited_normal,0.1509,synthetic_gradual_stream,FA,C046,12.003472,28.0,32.4922,0.4472,2.2303,8.1509,24.2455,26.324,22.4455,46271.62,7.3982,96.177,25.0,352.977,26.4455,67.775,271.521,517.6,4.358,0.1147,0.100563,0.160946,0.114719,0.134719,40.14,-111.87,whole-lake,whole-lake,stream_images/pond-03-step-031.jpg,pond_269,OPTIMUM,fishpond_visual_condition_v2_fixture,synthetic_condition_matched_mapping
2026-09-12T10:05:10+05:30,32,pond-01,stable,0.09844,synthetic_gradual_stream,ASU,KA32,12.003588,25.0,54.253,0.4655,3.1627,8.065,26.2968,28.3804,24.4968,48137.19,8.5582,111.257,32.0,314.26,28.4968,69.244,241.738,496.9,3.886,0.1071,0.096891,0.164094,0.116555,0.136555,40.15,-111.86,whole-lake,whole-lake,stream_images/pond-01-step-032.jpg,pond_270,OPTIMUM,fishpond_visual_condition_v2_fixture,synthetic_condition_matched_mapping
2026-09-12T10:05:10+05:30,32,pond-02,heat_low_oxygen_normal,0.12728,synthetic_gradual_stream,CP,LRB-AZ-1201,12.003588,22.0,40.2908,0.4555,2.5454,8.2346,28.1455,30.2291,26.3455,49029.1,7.4491,96.838,35.0,392.602,30.3455,68.436,302.001,549.3,4.145,0.1071,0.098909,0.162363,0.115545,0.135545,40.16,-111.85,whole-lake,whole-lake,stream_images/pond-02-step-032.jpg,pond_271,OPTIMUM,fishpond_visual_condition_v2_fixture,synthetic_condition_matched_mapping
2026-09-12T10:05:10+05:30,32,pond-03,nutrient_light_limited_normal,0.15414,synthetic_gradual_stream,FA,C046,12.003588,28.0,32.374,0.4461,2.2224,8.1541,24.2293,26.3129,22.4293,46277.45,7.3917,96.092,25.0,351.903,26.4293,67.684,270.695,520.1,4.387,0.1071,0.10079,0.160752,0.114605,0.134605,40.14,-111.87,whole-lake,whole-lake,stream_images/pond-03-step-032.jpg,pond_272,OPTIMUM,fishpond_visual_condition_v2_fixture,synthetic_condition_matched_mapping
2026-09-12T10:05:20+05:30,33,pond-01,stable,0.09872,synthetic_gradual_stream,ASU,KA32,12.003704,25.0,54.2289,0.4654,3.1614,8.066,26.3007,28.3896,24.5007,48137.7,8.5555,111.222,32.0,316.056,28.5007,69.236,243.12,497.8,3.888,0.0988,0.09691,0.164077,0.116545,0.136545,40.15,-111.86,whole-lake,whole-lake,stream_images/pond-01-step-033.jpg,pond_273,OPTIMUM,fishpond_visual_condition_v2_fixture,synthetic_condition_matched_mapping
2026-09-12T10:05:20+05:30,33,pond-02,heat_low_oxygen_normal,0.13021,synthetic_gradual_stream,CP,LRB-AZ-1201,12.003704,22.0,40.1822,0.4544,2.5396,8.2388,28.1719,30.2608,26.3719,49034.38,7.4318,96.613,35.0,393.861,30.3719,68.354,302.97,551.9,4.172,0.0988,0.099115,0.162187,0.115443,0.135443,40.16,-111.85,whole-lake,whole-lake,stream_images/pond-02-step-033.jpg,pond_274,OPTIMUM,fishpond_visual_condition_v2_fixture,synthetic_condition_matched_mapping
2026-09-12T10:05:20+05:30,33,pond-03,nutrient_light_limited_normal,0.15746,synthetic_gradual_stream,FA,C046,12.003704,28.0,32.2526,0.4449,2.2142,8.1575,24.2127,26.3016,22.4127,46283.43,7.3851,96.006,25.0,350.801,26.4127,67.591,269.847,522.7,4.417,0.0988,0.101022,0.160552,0.114489,0.134489,40.14,-111.87,whole-lake,whole-lake,stream_images/pond-03-step-033.jpg,pond_275,OPTIMUM,fishpond_visual_condition_v2_fixture,synthetic_condition_matched_mapping
2026-09-12T10:05:30+05:30,34,pond-01,stable,0.09897,synthetic_gradual_stream,ASU,KA32,12.003819,25.0,54.2048,0.4654,3.1602,8.067,26.3042,28.3985,24.5042,48138.15,8.5528,111.187,32.0,317.901,28.5042,69.229,244.539,498.7,3.891,0.09,0.096928,0.164062,0.116536,0.136536,40.15,-111.86,whole-lake,whole-lake,stream_images/pond-01-step-034.jpg,pond_276,OPTIMUM,fishpond_visual_condition_v2_fixture,synthetic_condition_matched_mapping
2026-09-12T10:05:30+05:30,34,pond-02,heat_low_oxygen_normal,0.13322,synthetic_gradual_stream,CP,LRB-AZ-1201,12.003819,22.0,40.0707,0.4534,2.5336,8.2432,28.199,30.2934,26.399,49039.8,7.414,96.382,35.0,395.153,30.399,68.27,303.964,554.6,4.199,0.09,0.099326,0.162007,0.115337,0.135337,40.16,-111.85,whole-lake,whole-lake,stream_images/pond-02-step-034.jpg,pond_277,OPTIMUM,fishpond_visual_condition_v2_fixture,synthetic_condition_matched_mapping
